Price,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
Ticker,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA
Date,,,,,,,,,,,,,,
2017-04-05,33.489200592041016,2.4672296047210693,0.0,0.0,33.82404664941267,2.5249455120255675,33.44036739694495,2.454157098848448,33.53570620042031,2.4669828560272253,0.0,0.0,110871600,747048000
2017-04-06,33.40550231933594,2.4852347373962402,0.0,0.0,33.60547970797154,2.4973204825974316,33.356669104882826,2.427272086763761,33.55199486639149,2.4724089814048007,0.0,0.0,84596000,635120000
2017-04-07,33.331092834472656,2.474628448486328,0.0,0.0,33.52641860979116,2.509159379678174,33.31481746060552,2.459582897353679,33.42178005502426,2.4916472830555234,0.0,0.0,66688800,429068000
2017-04-10,33.291568756103516,2.4114866256713867,0.0,0.0,33.45666785252253,2.4820280445289757,33.22878419288471,2.4072935450538466,33.391559249241084,2.4753686534505968,0.0,0.0,75733600,756332000
2017-04-11,32.9334716796875,2.4201180934906006,0.0,0.0,33.3334265588667,2.439356716827794,32.56839514246756,2.376461244597272,33.23808769330766,2.3813940982818056,0.0,0.0,121517600,618148000
2017-04-12,32.972984313964844,2.4001407623291016,0.0,0.0,33.05436825179867,2.4344249490829553,32.789282347822436,2.3949611572991887,32.92647869975253,2.4201194068893037,0.0,0.0,81400000,414092000
2017-04-13,32.7985954284668,2.355250597000122,0.0,0.0,33.10786300047724,2.397674196332456,32.7985954284668,2.355250597000122,32.99857282284378,2.375969252167937,0.0,0.0,71291600,506892000
2017-04-17,32.97997283935547,2.4474971294403076,0.0,0.0,32.99160013448039,2.447743642853223,32.75674083667487,2.3628964547113056,32.89858532163335,2.368076059055197,0.0,0.0,66328400,497292000
2017-04-18,32.83346176147461,2.448976993560791,0.0,0.0,33.02878745719697,2.4551433574208463,32.812534768679505,2.407293408846828,32.88229495948055,2.433191431390871,0.0,0.0,58790000,370116000
2017-04-19,32.712554931640625,2.4585964679718018,0.0,0.0,33.019498451343466,2.490660619686292,32.65907363889914,2.45193684193676,32.991595785243874,2.466489131576626,0.0,0.0,69313600,380828000
2017-04-20,33.12181854248047,2.4975674152374268,0.0,0.0,33.2334327738496,2.5022537585495974,32.824178226727824,2.451937255116056,32.838129562129915,2.4731491743654126,0.0,0.0,93278400,404016000
2017-04-21,33.082279205322266,2.5079264640808105,0.0,0.0,33.177614486282906,2.510639523372537,32.984616337018956,2.4753688116890555,33.12180916048184,2.4872078083261204,0.0,0.0,69283600,341896000
2017-04-24,33.40085220336914,2.5392508506774902,0.0,0.0,33.47293646041447,2.552323120271866,33.29388606352145,2.518532430087419,33.368297908311504,2.539497364128653,0.0,0.0,68537200,371820000
2017-04-25,33.6077995300293,2.5834009647369385,0.0,0.0,33.69383510624566,2.5979532558074103,33.454327787466504,2.532344689265737,33.46363104055291,2.5538031204750427,0.0,0.0,75486000,388440000
2017-04-26,33.410133361816406,2.5656425952911377,0.0,0.0,33.62406552274453,2.599433288393213,33.3403767312421,2.5636693113976623,33.59383528406228,2.596966977554843,0.0,0.0,80164800,327004000
2017-04-27,33.435733795166016,2.6055991649627686,0.0,0.0,33.52177294260504,2.613985090686317,33.32411956526007,2.5550361563043134,33.46596405357587,2.573041515773466,0.0,0.0,56985200,319700000
2017-04-28,33.40317916870117,2.5725483894348145,0.0,0.0,33.554326911112774,2.6055993024431783,33.314819530463744,2.566875287214062,33.50549369017306,2.598693162580781,0.0,0.0,83441600,348248000
2017-05-01,34.084503173828125,2.630263566970825,0.0,0.0,34.2286717184833,2.6354434061311287,33.70780288713414,2.576247495716394,33.740357189093466,2.5834003829161434,0.0,0.0,134411600,307732000
2017-05-02,34.30074691772461,2.5523226261138916,0.0,0.0,34.43561571821054,2.604612400035791,34.14495111754737,2.5296309261940912,34.30772258428838,2.6033791273504776,0.0,0.0,181408800,629972000
2017-05-03,34.19610595703125,2.5713157653808594,0.0,0.0,34.29609641763949,2.580934966838447,33.54734417533742,2.530618691477974,33.85428412693024,2.5454174991393104,0.0,0.0,182788000,336904000
2017-05-04,34.07286071777344,2.5614495277404785,0.0,0.0,34.21470515923536,2.5885808288899907,33.90543765414129,2.5535566273471137,34.07053667872204,2.5774816067781945,0.0,0.0,93487600,209788000
2017-05-05,34.63791275024414,2.5616958141326904,0.0,0.0,34.642560828119564,2.568848703025126,34.126340331863425,2.534317766713558,34.126340331863425,2.5498568174262815,0.0,0.0,109310800,228428000
2017-05-08,35.57966995239258,2.534811019897461,0.0,0.0,35.74011737421431,2.575014584403575,34.65419488879177,2.523465051187781,34.65419488879177,2.5735347981663486,0.0,0.0,195009600,365240000
2017-05-09,35.807552337646484,2.539003610610962,0.0,0.0,36.01450537737947,2.5880868285101117,35.68198325169743,2.532097471750869,35.779646125129126,2.540483631922532,0.0,0.0,156521600,847672000
2017-05-10,35.637794494628906,2.9916045665740967,0.0,0.0,35.795917839895324,3.0046770698672063,35.370384553209654,2.8122909853706126,35.72383360602497,2.8189503761170136,0.0,0.0,103222800,2129096000
2017-05-11,35.946014404296875,3.1201088428497314,0.1575,0.0,35.974035805979454,3.2170420201442598,35.56308850074418,2.9575673367856115,35.59577716704267,2.961020406720853,0.0,0.0,109020400,1939792000
2017-05-12,36.448020935058594,3.154392957687378,0.0,0.0,36.52273635494205,3.1965700419467367,36.1141262707499,3.102350161169123,36.12113073002656,3.123315328970449,0.0,0.0,130108000,962620000
2017-05-15,36.35462951660156,3.312741756439209,0.0,0.0,36.5764457514903,3.315208302220833,36.20286145136135,3.191143825033626,36.42701131887914,3.1955836544851,0.0,0.0,104038800,1087540000
2017-05-16,36.30091857910156,3.3744049072265625,0.0,0.0,36.438677689255115,3.389943961698041,36.12579997923948,3.2893111716262387,36.41065985337223,3.3637989456597612,0.0,0.0,80194000,1120700000
2017-05-17,35.08208465576172,3.1501996517181396,0.0,0.0,36.090769265823305,3.32630689436719,34.95600086090212,3.1460065717263914,35.86428231114178,3.307561526325992,0.0,0.0,203070800,1271368000
2017-05-18,35.616790771484375,3.2821574211120605,0.0,0.0,35.803584678427576,3.291036844880471,35.287570474109124,3.1336747037462342,35.32025914061438,3.194103664659857,0.0,0.0,134272800,1156032000
2017-05-19,35.73820114135742,3.3579583168029785,0.0,0.0035,35.95301285007225,3.4127718412830506,35.63780152694806,3.338699421807637,35.81292011628266,3.3833898349311116,0.0,0.0,107843200,1018372000
2017-05-22,35.95535659790039,3.429562568664551,0.0,0.0,36.09311572487993,3.443883179868739,35.70318535576299,3.390797761773191,35.957690230243315,3.4016619010720515,0.0,0.0,91865600,836608000
2017-05-23,35.910987854003906,3.383390188217163,0.0,0.0,36.16782632657011,3.451537000207846,35.7965757541063,3.35079824489425,36.16782632657011,3.4493148650668295,0.0,0.0,79675600,681248000
2017-05-24,35.80357360839844,3.4214131832122803,0.0,0.0,35.99737191518716,3.483140344512691,35.647134784006745,3.4093144768723436,35.920319318791904,3.4804241930631052,0.0,0.0,76712000,815996000
2017-05-25,35.92733383178711,3.41375994682312,0.0,0.0,36.0394123103469,3.457462800686948,35.73120183850349,3.368822521127656,35.89464516623984,3.456722010493866,0.0,0.0,76942400,608228000
2017-05-26,35.86661911010742,3.502152919769287,0.0,0.0,36.013719852764545,3.5870894766049535,35.79657096775657,3.385365212987866,35.95768062632456,3.4056116712684825,0.0,0.0,87710400,779140000
2017-05-30,35.88064193725586,3.5769665241241455,0.0,0.0,36.05809421225415,3.6120273737403363,35.8012556744512,3.5320291002566164,35.82226905646457,3.54807806247406,0.0,0.0,80507600,989652000
2017-05-31,35.66815185546875,3.564127206802368,0.0,0.0,35.99737564798881,3.629557861944469,35.57942752907082,3.5073380830598326,35.95067807154832,3.6219036582965694,0.0,0.0,97804800,887316000
2017-06-01,35.766231536865234,3.5643742084503174,0.0,0.0,35.801257404711535,3.580917188569926,35.54208165896042,3.5189430007310527,35.763897904128044,3.57992938981394,0.0,0.0,65616400,503340000
2017-06-02,36.29624557495117,3.5465972423553467,0.0,0.0,36.29624557495117,3.5875839483983314,35.69850802665819,3.5406713911159806,35.85961769891463,3.5614116349832363,0.0,0.0,111082800,487456000
2017-06-05,35.94134521484375,3.6544954776763916,0.0,0.0,36.06276179354182,3.6673347410189105,35.83160748660996,3.5186958848611454,36.0370775857941,3.530300576481828,0.0,0.0,101326800,817376000
2017-06-06,36.06275177001953,3.637953042984009,0.0,0.0,36.380300267185376,3.695976506005369,35.906312934600585,3.624619996916771,35.93433076697515,3.6498045086712767,0.0,0.0,106499600,758728000
2017-06-07,36.27756118774414,3.6819024085998535,0.0,0.0,36.419991098036014,3.700667522278521,36.06975396415072,3.6468415601908215,36.19584132751539,3.6623967402542257,0.0,0.0,84278400,612612000
2017-06-08,36.188838958740234,3.9490575790405273,0.0,0.0,36.31725639834021,3.9505389237624042,36.051076303734895,3.747826870747917,36.249545449511075,3.789060575554357,0.0,0.0,85003200,1161744000
2017-06-09,34.785560607910156,3.6937544345855713,0.0,0.0,36.23554430448523,4.160411996865992,34.09442780409518,3.5246218589705802,36.23554430448523,4.0675744544313135,0.0,0.0,259530800,3692928000
2017-06-12,33.954322814941406,3.7028894424438477,0.0,0.0,34.110761643164736,3.7456047273447277,33.274861908738316,3.5088193915651043,34.02904178156555,3.6019039289513897,0.0,0.0,289229200,1697532000
2017-06-13,34.22751998901367,3.7381978034973145,0.0,0.0,34.428322832432286,3.8214060090408233,33.89129164070365,3.5962251125932796,34.36061186138545,3.8122702251353497,0.0,0.0,136661600,1672504000
2017-06-14,33.89362716674805,3.7460992336273193,0.0,0.0,34.43999642444408,3.8038759272938543,33.58541667504409,3.6665947337301756,34.43999642444408,3.741161181473277,0.0,0.0,126124800,1184640000
2017-06-15,33.69047164916992,3.7621471881866455,0.0,0.0,33.73483558404638,3.792516752241592,33.20481268524852,3.6172116025703156,33.463988274919885,3.628569519066589,0.0,0.0,128661600,963824000
2017-06-16,33.21883010864258,3.7436296939849854,0.0,0.0,33.73951505270326,3.8196777141627756,33.20248399674446,3.709556407766214,33.57140092105013,3.7717773653395494,0.0,0.0,201444400,924960000
2017-06-19,34.16914367675781,3.8843674659729004,0.0,0.0,34.26254241012253,3.889552525681854,33.543388195802414,3.784122507325525,33.543388195802414,3.7878259868487962,0.0,0.0,130165600,778176000
2017-06-20,33.85859680175781,3.8786890506744385,0.0,0.0,34.29289107872193,3.9935016448847778,33.84225425150281,3.874491788863649,34.29289107872193,3.9265894033587623,0.0,0.0,99600400,1095444000
2017-06-21,34.05939483642578,3.937453031539917,0.0,0.0,34.106095974147145,3.941156746906913,33.76519690788279,3.844368484977941,33.97767497100658,3.906342670150921,0.0,0.0,85063200,682652000
2017-06-22,34.003353118896484,3.9102933406829834,0.0,0.0,34.25318705981066,3.9589344824585244,33.88427022681949,3.8863431648962097,34.03604177180477,3.945601200704648,0.0,0.0,76425200,469132000
2017-06-23,34.15513610839844,3.798196792602539,0.0,0.0,34.36060976713058,3.9337496221599273,33.881951482746395,3.783135157789055,33.88662231029872,3.9179474326361623,0.0,0.0,141757600,1088588000
2017-06-26,34.0477180480957,3.756715774536133,0.0,0.0,34.62210490350847,3.8665900667769755,33.94498126087168,3.6623966620264397,34.362929304028256,3.831035202055436,0.0,0.0,102769600,1063960000
2017-06-27,33.55973815917969,3.619187116622925,0.0,0.0,34.1271244559378,3.747826505174945,33.53405394718161,3.613508275870622,33.85860704635827,3.7391847397974303,0.0,0.0,99047600,999492000
2017-06-28,34.05005645751953,3.7468395233154297,0.0,0.0,34.11543377441856,3.751530801743833,33.42663475243455,3.5986942109570355,33.73717878910323,3.686840702421443,0.0,0.0,88329600,994948000
2017-06-29,33.54804992675781,3.621657371520996,0.0,0.0,33.88661538051352,3.7214083344669793,33.22116332089337,3.55746104405144,33.788549398754185,3.718445644402709,0.0,0.0,125997600,1064424000
2017-06-30,33.62743377685547,3.56931209564209,0.0,0.0,33.84691627172244,3.6525202976129054,33.571394555997045,3.543139787747095,33.7278333727478,3.6389402443427894,0.0,0.0,92096400,731060000
2017-07-03,33.50602340698242,3.440178632736206,0.0,0.0,33.92630873370602,3.5962249150602448,33.41262825117576,3.4216605283438573,33.82824275126999,3.581410525734555,0.0,0.0,57111200,709072000
2017-07-05,33.6437873840332,3.532029628753662,0.0,0.0,33.80723071177753,3.560917859255799,33.32390518810522,3.48462305422986,33.55039221469283,3.5036349444733537,0.0,0.0,86278400,820188000
2017-07-06,33.326236724853516,3.5426459312438965,0.0,0.0,33.50602615546604,3.5895587162283324,33.25152130663868,3.4507959586550343,33.39395124674523,3.5028938037476736,0.0,0.0,96515200,746284000
2017-07-07,33.664794921875,3.6236321926116943,0.0,0.0,33.79788675603081,3.641903525956792,33.365926156482715,3.576472632077002,33.365926156482715,3.5994352441673074,0.0,0.0,76806800,654972000
2017-07-10,33.87027359008789,3.794987678527832,0.0,0.0,34.07808086521367,3.80239487552409,33.475672418009246,3.6710395146573047,33.64845739618016,3.6972118304832597,0.0,0.0,84362400,958492000
2017-07-11,33.980018615722656,3.8488125801086426,0.0,0.0,34.054737607857135,3.856466783101962,33.71150480868437,3.7567156066100873,33.793224698184105,3.798690101078281,0.0,0.0,79127200,757956000
2017-07-12,34.029052734375,4.012511730194092,0.0,0.0,34.13178600235496,4.024610199473546,33.81424098038452,3.865601275145624,34.05940420688831,3.9085633210190194,0.0,0.0,99538000,1145208000
2017-07-13,34.50303268432617,3.966094493865967,0.0,0.0,34.67114681393579,4.106091591376693,33.95899717639459,3.919675724752121,33.97300609339593,4.024611736880902,0.0,0.0,100797600,1369132000
2017-07-14,34.79956817626953,4.072759628295898,0.0,0.0,34.86728269978896,4.074240737801639,34.40029974563034,3.9754773419363274,34.54973414844921,3.982390756099848,0.0,0.0,80528400,941948000
2017-07-17,34.92097854614258,4.055474758148193,0.0,0.0,35.23385621484577,4.135720265101151,34.68982430503639,3.9937475900123554,34.74819716394952,4.106831807247539,0.0,0.0,95174000,930792000
2017-07-18,35.042396545410156,4.097697734832764,0.0,0.0,35.054071830236914,4.112265354686977,34.713172752397824,3.9826378856373523,34.836922933408694,3.994489588390113,0.0,0.0,71475200,776640000
2017-07-19,35.26187515258789,4.076461315155029,0.0,0.0,35.35527029522199,4.133250183927399,35.01203762370738,4.064362845691226,35.13578779095591,4.106830875307317,0.0,0.0,83692000,687044000
2017-07-20,35.103111267089844,4.135719299316406,0.0,0.0,35.430001504881616,4.135966072300338,35.06808896719673,4.047079291181646,35.37396226225509,4.096954748502744,0.0,0.0,68974800,699596000
2017-07-21,35.08677673339844,4.150534629821777,0.0,0.0,35.126469869947876,4.180163877571308,34.7622236166252,4.100905934179385,35.02139938345839,4.115226776503402,0.0,0.0,105010400,648332000
2017-07-24,35.51171112060547,4.102388381958008,0.0,0.0,35.59343454711461,4.167325496760127,35.00036431328581,4.09177148769528,35.15914034007018,4.157696165807768,0.0,0.0,85972800,652524000
2017-07-25,35.663482666015625,4.082633972167969,0.0,0.0,35.92032110396787,4.096954811449783,35.4440001495206,4.038931135359356,35.4440001495206,4.079424039564304,0.0,0.0,75415600,496556000
2017-07-26,35.831600189208984,4.129796028137207,0.0,0.0,35.94133789509378,4.195720718426684,35.73820146969436,4.094981707105314,35.80591598669207,4.1401661512230685,0.0,0.0,63124000,640404000
2017-07-27,35.15447235107422,3.9935009479522705,0.0,0.0,35.95534988199269,4.1663372127777825,34.39329150215306,3.8902930648149225,35.89931065105249,4.154732286271033,0.0,0.0,129905200,782856000
2017-07-28,34.906978607177734,4.058930397033691,0.0,0.0,35.077426401455575,4.0833745790060645,34.83459681355827,3.932760413134075,34.99804014798891,3.9576979055893706,0.0,0.0,68854800,513348000
2017-07-31,34.72719192504883,4.012511730194092,0.0,0.0,35.100779773056466,4.10855916548433,34.58709915414428,3.965846205830481,35.000376569250335,4.072510530627765,0.0,0.0,79383600,559672000
2017-08-01,35.035396575927734,4.0614013671875,0.0,0.0,35.07508969918696,4.063129720683439,34.65247069900661,3.975230465478226,34.81358038698634,4.003130894500963,0.0,0.0,141474400,431384000
2017-08-02,36.69084930419922,4.058930397033691,0.0,0.0,37.30026218093482,4.096460610880958,36.46202866211219,3.9818953145850844,37.19052090545698,4.0925103594912215,0.0,0.0,279747200,478444000
2017-08-03,36.32426071166992,4.110535621643066,0.0,0.0,36.70718648522483,4.1142391009076515,36.195839722380974,4.041401026078428,36.66982700419601,4.058437784200964,0.0,0.0,108389200,442420000
2017-08-04,36.51572799682617,4.1285600662231445,0.0,0.0,36.751553080487824,4.199175773039443,36.35228469315984,4.110535744487452,36.441012584920195,4.133251108702418,0.0,0.0,82239600,589096000
2017-08-07,37.080772399902344,4.255471229553223,0.0,0.0,37.10645659900191,4.255964775648816,36.58110089607145,4.148065615204463,36.6721624087342,4.157695415359696,0.0,0.0,87481200,717412000
2017-08-08,37.3773078918457,4.204855918884277,0.0,0.0,37.7859178872389,4.310038715794118,36.954688980943594,4.165597332135475,37.03174157903903,4.293495969977976,0.0,0.0,144823600,755336000
2017-08-09,37.60613250732422,4.249547004699707,0.0,0.0,37.65516727963784,4.2520161489445805,37.150824890684056,4.139919449121123,37.185847183196074,4.15868456862927,0.0,0.0,104526000,530784000
2017-08-10,36.4083137512207,4.067574501037598,0.1575,0.0,37.50534332666736,4.2631261629296615,36.24657138583833,4.057451153052279,37.481901056372884,4.25078044431061,0.0,0.0,163217200,1328088000
2017-08-11,36.914634704589844,3.850788116455078,0.0,0.0,37.17014258499907,3.925848338733967,36.58412157112286,3.7754811211007193,36.70835773992154,3.8799233513539586,0.0,0.0,105028400,1497196000
2017-08-14,37.47018814086914,4.157942771911621,0.0,0.0,37.554575316881916,4.161646251912019,37.21233744283324,3.930786736714276,37.34595196184876,3.94239142929182,0.0,0.0,88490800,1279020000
2017-08-15,37.88039016723633,4.1228814125061035,0.0,0.0,38.021033028848926,4.189299629735953,37.53815240808274,4.08856111868237,37.660045749577,4.163127556502514,0.0,0.0,117862000,764532000
2017-08-16,37.728031158447266,4.07769775390625,0.0,0.0,38.09370768913185,4.161399991376161,37.54050372361744,4.045353051307586,37.96009676143786,4.1379438302496245,0.0,0.0,110686400,596632000
2017-08-17,37.00370407104492,3.9868345260620117,0.0,0.0,37.67176933170253,4.0863386996607,36.99901490231669,3.9846126266117894,37.62723117075365,4.069302410425473,0.0,0.0,111762400,525444000
2017-08-18,36.919307708740234,3.987574815750122,0.0,0.0,37.3881243145655,4.058190991046837,36.73646951861132,3.9416498364274455,37.003694840860256,4.04115423300877,0.0,0.0,109712400,601204000
2017-08-21,36.85134506225586,3.9295523166656494,0.0,0.0,37.01074105274538,4.023377659651114,36.359086005907436,3.8856026883052284,36.91932192248505,4.012019975187817,0.0,0.0,105474000,623672000
2017-08-22,37.45376968383789,4.01703405380249,0.0,0.0035,37.50533981222273,4.022965120951961,37.04121223354709,3.9468503876745213,37.090435989049396,3.9661262380714066,0.0,0.0,86418400,450456000
2017-08-23,37.500648498535156,4.097350120544434,0.0,0.0,37.61550988278467,4.108470812273985,37.242801448145485,3.9750225115193785,37.287339608911374,3.98367235740286,0.0,0.0,77596400,579520000
2017-08-24,37.33422088623047,4.082274436950684,0.0,0.0,37.67880146515024,4.133924155164155,37.16544657913557,4.055832337857449,37.60613186829424,4.129475502248864,0.0,0.0,79275600,469700000
2017-08-25,37.4725227355957,4.048172473907471,0.0,0.0,37.636607881709196,4.116626504145208,37.33422265364204,4.041746954447031,37.42329540336769,4.106494244291802,0.0,0.0,101920400,357200000
2017-08-28,37.84992599487305,4.076838493347168,0.0,0.0,37.974162165196354,4.080051252751344,37.488935042893715,4.011597229460599,37.53816238245034,4.067200686490185,0.0,0.0,103864000,389496000
2017-08-29,38.18748474121094,4.070166110992432,0.0,0.0,38.236708516954096,4.091913513868946,37.50535523445484,4.00986747948736,37.52879751219213,4.018022873404943,0.0,0.0,118067600,324096000
2017-08-30,38.29061508178711,4.09438419342041,0.0,0.0,38.41719404899546,4.105504883440742,38.11715157129788,4.059539238995241,38.396098150592145,4.089935540327887,0.0,0.0,109078400,384400000
2017-08-31,38.44297409057617,4.1873040199279785,0.0,0.0,38.56486744894937,4.191257750302816,38.32108073220297,4.107235323570904,38.358586931208265,4.114648803701499,0.0,0.0,107140400,612684000
2017-09-01,38.45469665527344,4.21251106262207,0.0,0.0,38.663319976917094,4.248097467185412,38.35624556181344,4.191258110287485,38.63050294576376,4.199907956775364,0.0,0.0,66364400,445432000
2017-09-05,37.9929084777832,4.100069522857666,0.0,0.0,38.501574203957325,4.166052248557592,37.63660675914401,4.041995202856874,38.384370020688046,4.161109612834554,0.0,0.0,117874000,695364000
2017-09-06,37.95306396484375,4.097597122192383,0.0,0.0,38.206225459804294,4.146775533336381,37.62723643996446,4.062752633670818,38.14059139556877,4.132936534053426,0.0,0.0,86606800,397672000
2017-09-07,37.800697326660156,4.116626262664795,0.0,0.0,38.030420134131916,4.148999434332583,37.58973119720636,4.076344687301047,37.99525672803073,4.114401935746137,0.0,0.0,87714000,352868000
2017-09-08,37.184207916259766,4.045206546783447,0.0,0.0,37.77491454518718,4.119838631884706,37.16076564410724,4.020988297296583,37.70693767880652,4.105011199535381,0.0,0.0,114446000,498856000
2017-09-11,37.85694885253906,4.176431179046631,0.0,0.0,37.98587416151204,4.187057892168141,37.47955126270231,4.085488762713169,37.62254050051096,4.090925850131959,0.0,0.0,126323200,567444000
2017-09-12,37.70693588256836,4.1915059089660645,0.0,0.0,38.43360336321807,4.201143717551824,37.2170231782999,4.126264633376875,38.117150588176465,4.201143717551824,0.0,0.0,286856000,411488000
2017-09-13,37.423301696777344,4.210287094116211,0.0,0.0,37.495971309294255,4.239200516774126,37.01543334738873,4.133925133311927,37.47487183376946,4.1662983059300505,0.0,0.0,179629600,580960000
2017-09-14,37.10215377807617,4.186316013336182,0.0,0.0,37.3646899885201,4.264407852452509,37.05761561877852,4.146775877430872,37.26858528227462,4.171241118520317,0.0,0.0,95042800,513712000
2017-09-15,37.47721862792969,4.450986862182617,0.0,0.0,37.732722942485545,4.450986862182617,37.03652966206192,4.266630771533624,37.146701903528864,4.271820395556096,0.0,0.0,196458400,1364792000
2017-09-18,37.19357681274414,4.634850025177002,0.0,0.0,37.62254457259956,4.725051470889161,37.03652362910112,4.568373323499991,37.53112544848532,4.575292824472235,0.0,0.0,113077600,1684460000
2017-09-19,37.207645416259766,4.629908084869385,0.0,0.0,37.4514321623752,4.6916896158813355,37.139668552062986,4.562442475774601,37.39048368745212,4.584436874273743,0.0,0.0,83242400,874280000
2017-09-20,36.58412170410156,4.592592716217041,0.0,0.0,37.09747310962083,4.681063837278091,36.059045586116056,4.55231112355471,37.01308594024438,4.6336157515039975,0.0,0.0,211805600,724920000
2017-09-21,35.955902099609375,4.467051029205322,0.0,0.0,36.52082716694954,4.514993548568723,35.80588087599914,4.389206182821562,36.52082716694954,4.488797961876681,0.0,0.0,150046800,1075600000
2017-09-22,35.60429000854492,4.423556804656982,0.0,0.0,35.69336634080305,4.505355855125553,35.292526422429624,4.413672006412333,35.52224564180315,4.455683459502187,0.0,0.0,186581600,491232000
2017-09-25,35.290184020996094,4.225856304168701,0.0,0.0,35.59022647567813,4.393902123604919,34.964356500202875,4.205097802760711,35.15891589417123,4.392666229175043,0.0,0.0,177549200,874580000
2017-09-26,35.897300720214844,4.2495808601379395,0.0,0.0,36.08013897836697,4.415649843671198,35.55740926989555,4.209793725357703,35.57850516657737,4.360540820451602,0.0,0.0,146640000,1125620000
2017-09-27,36.152801513671875,4.342744827270508,0.0,0.0,36.26766290137667,4.356089841333276,35.991059167830294,4.26910120240689,36.05200763251717,4.340026520683195,0.0,0.0,102016800,713720000
2017-09-28,35.93012237548828,4.3415117263793945,0.0,0.0,36.16453079577555,4.353867843421991,35.794165062507034,4.2940631810991645,36.073111654935055,4.349913640863422,0.0,0.0,88022000,435244000
2017-09-29,36.12702178955078,4.417871952056885,0.0,0.0,36.129368162716496,4.441595743962136,35.630077121637065,4.380308692345905,35.913712861984344,4.425532892428347,0.0,0.0,105199200,619092000
2017-10-02,36.05434799194336,4.423556804656982,0.0,0.0,36.204369193915134,4.49720046056979,35.798843747095546,4.374131870722541,36.1598310348194,4.468039575146898,0.0,0.0,74795200,503480000
2017-10-03,36.21141052246094,4.432699203491211,0.0,0.0,36.35439979700333,4.46260152163384,36.07779958741001,4.388463437589329,36.10123828256163,4.429733435024598,0.0,0.0,64921200,390332000
2017-10-04,35.97699737548828,4.4697699546813965,0.0,0.0,36.06607370499175,4.492011342436675,35.737903401749556,4.402304348976297,36.012160778770834,4.43887919072747,0.0,0.0,80655200,427848000
2017-10-05,36.424713134765625,4.4672980308532715,0.0,0.0,36.43643426754956,4.497694809960377,36.1106068061665,4.437395703757135,36.14107745925967,4.494235059950357,0.0,0.0,85135200,437364000
2017-10-06,36.403621673583984,4.4803948402404785,0.0,0.0,36.44815983751245,4.493739857396295,36.230158186912064,4.423555964896055,36.326266479937914,4.4396192892692214,0.0,0.0,69630400,318800000
2017-10-09,36.530208587646484,4.581472396850586,0.0,0.0,36.738831945646595,4.614587499128235,36.4481677838601,4.498437886391074,36.52317662094447,4.517219529909048,0.0,0.0,65051600,563492000
2017-10-10,36.54426193237305,4.668952941894531,0.0,0.0,37.03652091961466,4.7682977316208195,36.356738105602645,4.627682931791881,36.581768128442214,4.730734461883733,0.0,0.0,62468000,974876000
2017-10-11,36.69662857055664,4.718626022338867,0.0,0.0,36.79742244601883,4.720108907242781,36.509101171812596,4.639545740679808,36.5606712958869,4.685510930500198,0.0,0.0,67622400,529508000
2017-10-12,36.567710876464844,4.72084903717041,0.0,0.0,36.8888492440769,4.771756848279652,36.50441960613945,4.693665021149632,36.649755248249186,4.722084460009751,0.0,0.0,64500400,528292000
2017-10-13,36.799766540527344,4.808825969696045,0.0,0.0,36.86774338526013,4.818958228779901,36.663809274274364,4.73617122392076,36.7388180830558,4.783124836517485,0.0,0.0,65576800,628728000
2017-10-16,37.47721862792969,4.891366004943848,0.0,0.0,37.505346493227265,4.894331774129995,36.95448528589257,4.775463914837194,37.01308738978823,4.838728315445329,0.0,0.0,96486000,576640000
2017-10-17,37.615509033203125,4.8869171142578125,0.0,0.0,37.709270944538446,4.915336550943236,37.3248413852034,4.852319621137383,37.4537666958802,4.8706068001645395,0.0,0.0,75989200,478596000
2017-10-18,37.44908142089844,4.882717609405518,0.0,0.0,37.67177224285161,4.896556611434129,37.41157879853771,4.777442209300537,37.603791809796,4.895815640344586,0.0,0.0,65496800,567316000
2017-10-19,36.56301498413086,4.888154983520508,0.0,0.0,36.820865610795394,4.893097147852203,36.337984961576105,4.755942542695071,36.743510422796035,4.805120495124144,0.0,0.0,170336800,570772000
2017-10-20,36.626312255859375,4.865912437438965,0.0,0.0,36.977924853515624,4.93238912761371,36.55833539409935,4.857015601045721,36.71069942236841,4.905205580507234,0.0,0.0,95896400,451620000
2017-10-23,36.60756301879883,4.8589935302734375,0.0,0.0,36.963864823533186,4.914102544875533,36.4505098044829,4.838729009114885,36.77633736963149,4.887659965500914,0.0,0.0,87937200,428696000
2017-10-24,36.82555389404297,4.909899711608887,0.0,0.0,36.9005627074951,4.911629586185604,36.61458422908436,4.842187141494896,36.63568012254393,4.868135260145658,0.0,0.0,71028800,407244000
2017-10-25,36.663818359375,4.7858452796936035,0.0,0.0,36.931043789803105,4.923247843067159,36.396592928946895,4.724311198148767,36.78102255827835,4.870362668523374,0.0,0.0,84828400,828160000
2017-10-26,36.898216247558594,4.836010932922363,0.0,0.0,36.996667317381245,4.847625607508177,36.750537854430966,4.789551291867805,36.85602088804187,4.813522554833439,0.0,0.0,68002000,322744000
